issue_id,measure,guid
B-01,CMS190FHIRVTEProphylaxisICU,2e1ee160-9c41-4c6f-b368-56c074cfb592
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,2ea03a1a-cefe-4eac-9e34-7bf434b30d2b
B-01,CMS72FHIRSTKAntithromboticDay2,2ecbb381-211e-421a-8053-21c820f33043
B-01,CMS144FHIRHFBetaBlockerForLVSD,2f695158-3d0a-42ac-b747-dc355ed01e94
B-01,CMS72FHIRSTKAntithromboticDay2,2f7681fa-66b0-4395-aa35-7622e37709ae
B-01,CMS129FHIRProstCaBoneScanUse,2fbd48f4-a5c7-4dd9-8318-745f49cc469c
B-01,CMS1264FHIRECATREHQR,2fc54731-4fd9-4884-aba5-9a8385111375
B-01,CMS104FHIRSTKDCAntithrombotic,2ffdd04b-5cee-4904-9ce8-2f68dada9941
B-01,CMS104FHIRSTKDCAntithrombotic,302f7629-15c3-4e52-86df-5677eab6770c
B-01,CMS347FHIRStatinPreventionTxCVD,3137d292-5094-49ef-82da-d9809b599030
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,314e78ef-a347-41bb-bce3-4b4ed18999ad
B-01,CMS645FHIRBoneDensityPCADTherapy,319cbdd5-a6ea-437b-8162-a7af346daa63
B-01,CMS190FHIRVTEProphylaxisICU,324eb2e7-2beb-4c84-88ff-bdf9fa5d8171
B-01,CMS72FHIRSTKAntithromboticDay2,3264d587-3c02-45ff-b989-044fcc30abae
B-01,CMS645FHIRBoneDensityPCADTherapy,326c4d57-1c4e-498e-8975-ceb9913c28f8
B-01,CMS1264FHIRECATREHQR,3302c6ff-8767-4be7-9c81-f1d98351b247
B-01,CMS72FHIRSTKAntithromboticDay2,3432dedb-7130-4614-9283-6c1569fab90f
B-01,CMS104FHIRSTKDCAntithrombotic,348471db-5aaa-4bf3-a280-75222f20d599
B-01,CMS104FHIRSTKDCAntithrombotic,34d3361c-95b3-43bf-a2a8-380914e06acb
B-01,CMS347FHIRStatinPreventionTxCVD,35999af4-f52b-4e73-8f05-4bfca8dee7ec
B-01,CMS347FHIRStatinPreventionTxCVD,35d9e119-50ef-4df1-b303-f348596657ad
B-01,CMS1264FHIRECATREHQR,35fd427f-1233-4f3c-b8b3-9e400755da8f
B-01,CMS646FHIRIntravesicalBCGTherapy,362e32e9-4f68-4917-811d-7a39eedb4b66
B-01,CMS347FHIRStatinPreventionTxCVD,36408f0f-58eb-47fe-8e64-1b98e47e5c36
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,36e30d76-0d86-4b72-ba89-4ebaacf48b31
B-01,CMS1173FHIRDiagnosticDelayVTE,3739ae38-6a2c-4197-bda6-e493c9df60e3
B-01,CMS144FHIRHFBetaBlockerForLVSD,37e926e5-d9d4-4066-b991-e9b3d58fd8ca
B-01,CMS72FHIRSTKAntithromboticDay2,388557b1-cf25-4750-88b2-751e475b433f
B-01,CMS347FHIRStatinPreventionTxCVD,38aac591-8983-4d7c-b29e-c8d145e7ffaa
B-01,CMS646FHIRIntravesicalBCGTherapy,38ed8b42-1631-4673-aa53-6d2a4db163f3
B-01,CMS347FHIRStatinPreventionTxCVD,39d8c5d6-d3ed-4cfe-b62c-c8e57a45508f
B-01,CMS135FHIRACEIorARBorARNIforHF,3a4004a0-b352-488d-8c18-8fd023308646
B-01,CMS771FHIRUrinarySymptomScoreBPH,3ab3ac1d-9b5e-4087-8862-dcb2562fb90f
B-01,CMS72FHIRSTKAntithromboticDay2,3ab85f43-dd45-4827-8f13-ad9d1208d2e0
B-01,CMS135FHIRACEIorARBorARNIforHF,3b1c14dc-b18c-40d9-b848-c750ea4ffe5e
B-01,CMS347FHIRStatinPreventionTxCVD,3b5da2bf-0fb9-4efc-bc54-4bd329ed31af
B-01,CMS645FHIRBoneDensityPCADTherapy,3bbbeb07-97d4-4f25-936f-a0c1e81303e0
B-01,CMS347FHIRStatinPreventionTxCVD,3c4aa676-8ef0-415c-a71e-09289d57cbfa
B-01,CMS1028FHIRPCSevereOBComps,3d4b6868-31ce-42f8-87c1-ab06d851d53f
B-01,CMS104FHIRSTKDCAntithrombotic,3da60e55-4952-4341-b2eb-a79707f4ec3e
B-01,CMS347FHIRStatinPreventionTxCVD,3e09af44-0445-4077-b73c-6896fdbe49c5
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,3e86234e-4999-4e8e-a4a2-420d1343b079
B-01,CMS104FHIRSTKDCAntithrombotic,3f089430-0edb-485d-9844-b2c58fb715e2
B-01,CMS72FHIRSTKAntithromboticDay2,3fbd6ec2-8d40-45e7-90d7-747d7c491c1a
B-01,CMS129FHIRProstCaBoneScanUse,402afca0-63e5-4ede-9110-fef8edbba947
B-01,CMS1264FHIRECATREHQR,404c928b-a752-4792-91c4-8a1fd0656759
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,40500bf1-592a-4afd-8b0d-cc1fe3947190
B-01,CMS347FHIRStatinPreventionTxCVD,40aa228f-ff55-4653-8bbe-125dc0fb5983
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,40b4796d-dba8-4232-8cb4-8daf5d13a554
B-01,NHSNGlycemicControlHypoglycemiaInitialPopulation,40b66b90-4811-4f6f-8eec-c46d1a5e6eeb
B-01,CMS347FHIRStatinPreventionTxCVD,4120512a-d0f4-4ffa-acd9-0191db3b7f46
B-01,CMS71FHIRSTKAnticoagAFFlutter,4151585a-f621-4de5-91df-4e4227e2165e
B-01,CMS144FHIRHFBetaBlockerForLVSD,426369f7-d9ec-4923-8628-465229c5f958
B-01,CMS1264FHIRECATREHQR,42be9d46-4c2f-4493-8299-d33dcbb7170e
B-01,CMS22FHIRPCSBPScreeningFollowUp,435d23cc-57ef-4f7f-aec3-c7ef524d5cd1
B-01,CMS144FHIRHFBetaBlockerForLVSD,442a40d5-a18e-434b-ad30-7760e73adac2
B-01,CMS645FHIRBoneDensityPCADTherapy,449eb3e6-3c46-439c-95cd-125aadd27e82
B-01,CMS104FHIRSTKDCAntithrombotic,48952352-d74c-491c-9420-6e999e60f52a
B-01,CMS1028FHIRPCSevereOBComps,4911c0c6-22e1-45ad-b39d-7e4d88c200d8
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,4974042e-fff4-4a3d-905e-548c6593ce40
B-01,CMS129FHIRProstCaBoneScanUse,49c6ee4d-15cd-422c-a511-b7ba3d55b1f6
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,4a3086cd-63f3-41c3-8ce9-f75b4b18b85c
B-01,CMS645FHIRBoneDensityPCADTherapy,4a7a2cf4-6073-47a0-9012-ea9b32e6e9db
B-01,CMS72FHIRSTKAntithromboticDay2,4b6a9c86-3aad-4828-be61-bab6cd0c3140
B-01,CMS135FHIRACEIorARBorARNIforHF,4bc4883f-0770-4a68-824a-5fa4dba72638
B-01,CMS771FHIRUrinarySymptomScoreBPH,4c234ec0-3f89-4d55-b767-219d1130f634
B-01,CMS129FHIRProstCaBoneScanUse,4c552455-4056-4466-af06-298b4399c6f7
B-01,CMS347FHIRStatinPreventionTxCVD,4c8a6a20-c5cc-496b-950f-68d6997bf4d1
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,4c8f4dd1-193e-4239-80ac-63e9ac2bd053
B-01,CMS1264FHIRECATREHQR,4c95d881-2e7e-4e81-bb4c-b1ae680ff286
B-01,CMS135FHIRACEIorARBorARNIforHF,4cc0d4b2-9c45-4f7d-9dd9-b8588b27e2f1
B-01,CMS144FHIRHFBetaBlockerForLVSD,4d13ba5c-740b-4263-ae55-3a40a3f73846
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,4d192f80-7649-4afd-a842-528ef60fc904
B-01,CMS190FHIRVTEProphylaxisICU,4d76c150-b6a5-4a1a-8801-81c24ce398b7
B-01,CMS104FHIRSTKDCAntithrombotic,4d94ffcd-39a0-4e40-83c1-6093ff82d641
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,4e2ad83d-ea31-45e7-92cb-07fe319aaf38
B-01,CMS129FHIRProstCaBoneScanUse,4e7be08e-1f6f-4d44-bdd2-807439ce367a
B-01,CMS1028FHIRPCSevereOBComps,4e9a1928-a33f-4be3-aa05-c69e9fc4bff7
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,4e9c7cf3-c1ae-4110-9ead-86fadfbbf3e4
B-01,CMS347FHIRStatinPreventionTxCVD,4ea5e47c-48de-4f1f-a7bb-499753983f9b
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,4f4a65f4-a4c6-47e7-b37e-3ad9a9c9342e
B-01,CMS72FHIRSTKAntithromboticDay2,4f8b0ca2-baf1-4ce6-8b9a-c3220097cf7c
B-01,CMS1264FHIRECATREHQR,50270eff-f1ed-4cb3-b22b-467d89937c3a
B-01,CMS347FHIRStatinPreventionTxCVD,50c7b2fc-879b-4088-88bf-36a9f8c0baf0
B-01,CMS108FHIRVTEProphylaxis,52790be5-0f6e-4ebd-85f5-57f35db8b56b
B-01,CMS129FHIRProstCaBoneScanUse,528c61cc-7733-4dfe-aa51-61652a12b2a9
B-01,CMS104FHIRSTKDCAntithrombotic,52a258e1-0a79-4bb7-8f50-1aa519aa4e00
B-01,CMS347FHIRStatinPreventionTxCVD,52b48d35-f47c-4013-9cdc-700baad0fc0f
B-01,CMS771FHIRUrinarySymptomScoreBPH,5339dd62-76a1-43b3-9965-d8b61478236a
B-01,CMS347FHIRStatinPreventionTxCVD,5355d1bc-f8b4-4063-945a-0717e9530281
B-01,CMS347FHIRStatinPreventionTxCVD,537d14db-6ced-4cd2-9553-e88bd6551771
B-01,CMS1264FHIRECATREHQR,540b665b-e89c-466a-9ef8-758b3883a37c
B-01,CMS108FHIRVTEProphylaxis,543248c8-b6af-407d-b435-7e867c4770b4
B-01,CMS72FHIRSTKAntithromboticDay2,54381296-da32-4474-85b7-209d99c52e7e
B-01,CMS129FHIRProstCaBoneScanUse,54b4b9a9-00fd-453f-b8c1-61c324fa68da
B-01,CMS144FHIRHFBetaBlockerForLVSD,559a2377-0faa-44f8-bf81-bbf3df4d3edf
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,55f7d07e-a8ec-4abf-9bb3-b9b3f81d38d5
B-01,CMS72FHIRSTKAntithromboticDay2,5736982d-6c82-4815-b0d2-3416ebe105f4
B-01,CMS506FHIRSafeUseofOpioids,57da77da-de92-4ef5-9311-1d86e67c9de4
B-01,CMS72FHIRSTKAntithromboticDay2,58169ea2-037f-4302-9c37-4239fe24f73d
B-01,CMS144FHIRHFBetaBlockerForLVSD,5914457a-816c-43fe-86da-07fcc42ebe61
B-01,CMS104FHIRSTKDCAntithrombotic,591c23ea-1ddd-4800-9203-4b6946979818
B-01,CMS104FHIRSTKDCAntithrombotic,593382e8-4ad5-4300-b0ad-26c8954281c6
B-01,CMS347FHIRStatinPreventionTxCVD,59715b85-2d66-4627-ad73-d91e5862cb5b
B-01,CMS645FHIRBoneDensityPCADTherapy,59743016-0222-4c22-bda3-48fa09e5ceb9
B-01,CMS129FHIRProstCaBoneScanUse,597f0a09-29f9-4141-804a-56a1fca5352e
B-01,CMS347FHIRStatinPreventionTxCVD,59d6bb14-b82e-4295-baf1-d96be73e1e38
B-01,CMS72FHIRSTKAntithromboticDay2,5a329008-fcc1-4168-ab9c-89cb5dd6ff32
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,5a85d133-acfb-40fa-a3ab-0c557d21e67c
B-01,CMS144FHIRHFBetaBlockerForLVSD,5adba588-db7d-4921-be95-4fb872be59de
B-01,CMS104FHIRSTKDCAntithrombotic,5adc911a-c2a1-475c-a347-9da4ee98c6df
B-01,CMS72FHIRSTKAntithromboticDay2,5adf0120-b2f5-415f-b1ff-1684d9f4af7a
B-01,CMS1264FHIRECATREHQR,5ae9589c-1301-45a0-af30-ac7b679b649f
B-01,CMS104FHIRSTKDCAntithrombotic,5aee33a0-e42c-4a79-97b7-40e7ac8b270e
B-01,CMS347FHIRStatinPreventionTxCVD,5b37b5a5-0e28-4b28-9889-8878d41ff9cf
B-01,CMS135FHIRACEIorARBorARNIforHF,5b7e720f-e2fc-4779-9b1c-3f34a0241482
B-01,CMS347FHIRStatinPreventionTxCVD,5bbad8cc-56b9-4802-a5da-7de376a461f0
B-01,CMS347FHIRStatinPreventionTxCVD,5cebab0f-d32e-4adc-bef3-90812d6c5819
B-01,CMS347FHIRStatinPreventionTxCVD,5d926cc3-70dc-4c82-9513-d39f01765baf
B-01,CMS129FHIRProstCaBoneScanUse,5dfa0337-c807-4847-8960-94fe1718ae1d
B-01,CMS645FHIRBoneDensityPCADTherapy,5e4e034a-475f-476a-a8f7-cb0d361508ab
B-01,CMS506FHIRSafeUseofOpioids,5e76e39a-8a30-4035-8d44-3362f4826aa7
B-01,CMS144FHIRHFBetaBlockerForLVSD,5e965079-8e53-4011-b4e8-cb3829257450
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,5efcd4e7-f71b-48a6-badb-b1b88c02f161
B-01,CMS1264FHIRECATREHQR,5fb0b78c-ffd3-47c3-91a3-252bc4a70177
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,5fd0d626-e9c5-4e6c-a10d-1a1183fa7702
B-01,CMS108FHIRVTEProphylaxis,610c90c9-f387-40f8-9bd7-710d20dfd6f0
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,61306767-0e74-44b8-ac06-1339c3783355
B-01,CMS771FHIRUrinarySymptomScoreBPH,623a7f40-c265-4e42-a5c5-6f54e20b19df
B-01,CMS1264FHIRECATREHQR,6252a858-2362-4c63-8d7d-6db0b7ac9299
B-01,CMS1264FHIRECATREHQR,63cea3d6-d2e0-4736-a035-87633ca960bd
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,6409f1eb-d338-4bf6-a3df-4da1eb997c48
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,641aaa7a-d227-475a-a648-9c048522b62f
B-01,CMS72FHIRSTKAntithromboticDay2,64a75df8-8bed-49ea-9c90-ee3569d233df
B-01,CMS771FHIRUrinarySymptomScoreBPH,6552cc29-c4e2-441f-9ae5-41d3a2f5aea4
B-01,CMS347FHIRStatinPreventionTxCVD,65c0a8c4-c562-4f73-a534-d7f7a976e42f
B-01,CMS104FHIRSTKDCAntithrombotic,65ef54b4-48ea-4fc0-a9a7-79b3be807393
B-01,CMS1264FHIRECATREHQR,666528ac-0d94-4b09-8e6c-c5930b7dd17c
B-01,CMS72FHIRSTKAntithromboticDay2,6678ed6f-3c94-4630-a7c5-d35a003b4535
B-01,CMS1264FHIRECATREHQR,66803f75-5dc5-43fb-9844-f18d765a64ec
B-01,CMS144FHIRHFBetaBlockerForLVSD,66ef197c-3807-41cf-acd0-f188836e2762
B-01,CMS129FHIRProstCaBoneScanUse,675ba5dd-80e3-4a2b-bd96-0b0ae9df1533
B-01,CMS144FHIRHFBetaBlockerForLVSD,67779bc6-07ee-42cf-8ca7-e71302915dba
B-01,CMS190FHIRVTEProphylaxisICU,67df96df-45ff-4387-bc4d-04055a95483f
B-01,CMS149FHIRDementiaCognitiveAssess,67e19058-917d-43f8-98d3-d16730fc7d32
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,68c4dacc-cb3c-423b-9fde-899dfd05b5f6
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,6919fd23-aa69-4a1a-a07e-4752cdc53f46
B-01,CMS347FHIRStatinPreventionTxCVD,694248de-4f73-4557-816b-f6a932f15793
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,69f6fe89-2983-4d35-a12a-b1ae92cc9c2f
B-01,CMS135FHIRACEIorARBorARNIforHF,6a86918d-3f69-43c8-8863-1d0bf835a2c7
B-01,CMS104FHIRSTKDCAntithrombotic,6abe0474-e60b-438d-b661-4be178e6b4bd
B-01,CMS72FHIRSTKAntithromboticDay2,6bbc3f38-7f5f-4da9-9beb-eb32874fd1ed
B-01,CMS1188FHIRHIVSTITesting,6c08efb1-922f-4e66-98bc-0de25182e723
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,6cf089cd-0c1a-4e4f-b8d9-11c0db757c4b
B-01,CMS104FHIRSTKDCAntithrombotic,6cf51e7c-99f4-4c6d-9b1c-6e371c96b742
B-01,CMS104FHIRSTKDCAntithrombotic,6e82e823-f955-43fa-8b8a-b9cd4ae27778
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,70306180-c713-4fa4-9c39-ae3b15e15d22
B-01,CMS144FHIRHFBetaBlockerForLVSD,704612ca-2d86-4f6b-88d6-d8f3e9cb031f
B-01,CMS108FHIRVTEProphylaxis,70a5b41a-14ac-4e08-b661-d5523ad80fbf
B-01,CMS72FHIRSTKAntithromboticDay2,70e86911-43d6-41de-bfb9-933d8f539b98
B-01,CMS347FHIRStatinPreventionTxCVD,70fd1056-5313-417f-bbbe-9f2bacf942bb
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,7111ea79-9b4a-4452-86cf-22b8852bc5eb
B-01,CMS771FHIRUrinarySymptomScoreBPH,71846c52-343b-4e31-95e1-b1f44cca0128
B-01,CMS144FHIRHFBetaBlockerForLVSD,71dd3794-ce93-473b-8d90-9d68c0dac6d8
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,72845b60-dc5c-4a93-8b86-2caca155cd9c
B-01,CMS104FHIRSTKDCAntithrombotic,728a543b-9149-4b2a-9e65-3fb41ce3f35b
B-01,CMS144FHIRHFBetaBlockerForLVSD,729c5ee9-d55f-47f2-aee1-d8d9fb25fe38
B-01,CMS645FHIRBoneDensityPCADTherapy,72a0fde9-7145-4b6c-ac08-75d41d04f910
B-01,CMS72FHIRSTKAntithromboticDay2,7317795b-638b-4d0c-9e9e-b55ade45958c
B-01,CMS108FHIRVTEProphylaxis,73673965-9b35-446e-bad7-1701991e6906
B-01,CMS1264FHIRECATREHQR,74855a5c-bb3b-438a-9eb9-7fdc1994d06d
B-01,CMS646FHIRIntravesicalBCGTherapy,7488d3a7-f4e1-445f-8375-d3fff29f080d
B-01,CMS347FHIRStatinPreventionTxCVD,759a89b4-51ed-4622-adae-6b0930701ebb
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,75fc7993-6b07-49f8-a8aa-747dfcbb3d8f
B-01,CMS72FHIRSTKAntithromboticDay2,763c581d-7398-47e7-ba78-eaa5853df551
B-01,CMS1188FHIRHIVSTITesting,77973e2d-625a-4c4f-aa69-2c716af0ad3c
B-01,CMS72FHIRSTKAntithromboticDay2,77a6cd7b-4322-4c29-b248-64d8af106ce7
B-01,CMS645FHIRBoneDensityPCADTherapy,77b28b84-d0aa-4aa8-9a07-2922938394de
B-01,CMS72FHIRSTKAntithromboticDay2,77bba430-02fc-4ac7-ab49-f57fd73daa9b
B-01,CMS108FHIRVTEProphylaxis,77c1bf41-fce8-4044-9eeb-c205b8fdc0a9
B-01,CMS1264FHIRECATREHQR,78cbc6ac-f30d-404b-b539-6b903c7cfeba
B-01,CMS646FHIRIntravesicalBCGTherapy,790f8993-7a03-4ed7-94d7-c0e95587afa0
B-01,CMS144FHIRHFBetaBlockerForLVSD,798bb898-32dc-4f83-b700-792efe0a65db
B-01,CMS72FHIRSTKAntithromboticDay2,79a2dd53-a342-41d9-a5c9-1b565bd06fe7
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,79e4e453-f52d-41a1-a86b-4229a89733c4
B-01,CMS72FHIRSTKAntithromboticDay2,79f6bb60-1bdb-4dff-857d-65311e9ccea5
B-01,CMS347FHIRStatinPreventionTxCVD,7a273d18-942a-40d1-9bf6-a12275337aae
B-01,CMS72FHIRSTKAntithromboticDay2,7abd0282-c461-4c61-9669-f261a689f485
B-01,CMS104FHIRSTKDCAntithrombotic,7b1ac1a8-b7be-41ec-a77f-db545af22263
B-01,CMS144FHIRHFBetaBlockerForLVSD,7b8885c5-ad14-4361-9755-c76a6e3b8530
B-01,CMS347FHIRStatinPreventionTxCVD,7bc28f33-e1e6-4122-8a38-e9c36685a6ba
B-01,NHSNGlycemicControlHypoglycemiaInitialPopulation,7bcb6920-f361-4121-82a5-31fed13e65d6
B-01,CMS1264FHIRECATREHQR,7bcd79b7-7898-437d-b563-cfb9068df210
B-01,CMS1264FHIRECATREHQR,7bee402e-2687-4813-9b39-37d723663d18
B-01,CMS104FHIRSTKDCAntithrombotic,7c3ee345-c9da-4ce2-97e8-727de2e5023a
B-01,CMS72FHIRSTKAntithromboticDay2,7ce35cc8-ed8f-46f0-9ba1-8421a760bdc8
B-01,CMS645FHIRBoneDensityPCADTherapy,7d6436cb-995e-4672-b5bb-04cb996b2949
B-01,CMS72FHIRSTKAntithromboticDay2,7d9affce-5c31-4fcb-b9e5-c0304c3f9406
B-01,CMS645FHIRBoneDensityPCADTherapy,7dada0a7-61dd-4375-9863-38d08bd6d676
B-01,CMS1264FHIRECATREHQR,7dd19e80-23c6-4e31-86a9-bb833cfc676b
B-01,CMS72FHIRSTKAntithromboticDay2,7ddb2db9-020e-45b1-aaf5-2fbcf281d6b8
B-01,CMS104FHIRSTKDCAntithrombotic,7e22eabf-ac1f-4209-a8f6-dcc8b548b71c
B-01,CMS72FHIRSTKAntithromboticDay2,7e3bf20a-7a5b-4d50-aa34-267ab19da7b2
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,7f26eb5a-f877-458b-b960-5de7ffa5b4d0
B-01,CMS771FHIRUrinarySymptomScoreBPH,7f62a1c0-a39c-41b7-98b6-5877db9755b0
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,7fb4cb03-569b-4c0a-8898-abe49d609c0e
B-01,CMS1264FHIRECATREHQR,7fbb7e37-228b-4b3b-8974-871a3e798720
B-01,CMS144FHIRHFBetaBlockerForLVSD,7fc4e721-68e5-4ed8-ab41-b5fb0d1ff43a
B-01,CMS1264FHIRECATREHQR,7fd4f9cd-8fbb-4935-9bfd-959c538166b2
B-01,CMS645FHIRBoneDensityPCADTherapy,8068a81d-feca-4719-aa75-cb45df5428e7
B-01,CMS506FHIRSafeUseofOpioids,81dc5bb4-3273-492a-beff-2f7b0394f3c8
B-01,CMS347FHIRStatinPreventionTxCVD,821087e5-a030-49ac-95b5-5b9ab38e88da
B-01,CMS72FHIRSTKAntithromboticDay2,82399522-ba6c-4997-afc9-23f55bb7da89
B-01,CMS72FHIRSTKAntithromboticDay2,82fd75d8-4816-4d24-b18c-0e454c430eb5
B-01,CMS129FHIRProstCaBoneScanUse,830e69d7-3820-46d6-9222-9d79323d0194
B-01,CMS771FHIRUrinarySymptomScoreBPH,836cdd6c-bc29-4752-9beb-c336d26f0ed2
B-01,CMS996FHIRAptTxforSTEMI,83e7cc74-5ae5-4fb9-922f-15faa555890a
B-01,CMS72FHIRSTKAntithromboticDay2,844d9440-ab79-4206-9893-bcf9a786970e
B-01,CMS771FHIRUrinarySymptomScoreBPH,844dab9e-f34d-41dc-bd89-1440551471a6
B-01,CMS104FHIRSTKDCAntithrombotic,8493a3fb-9501-4aa2-83a3-39fbafa6644c
B-01,CMS144FHIRHFBetaBlockerForLVSD,84b7f540-8e30-41e8-9691-f9ccd6924e0d
B-01,CMS129FHIRProstCaBoneScanUse,84ed0de7-7cfb-4ac3-96a3-3c854eff391a
B-01,CMS129FHIRProstCaBoneScanUse,8559361b-b9c4-4819-88ea-985c27c2ad51
B-01,CMS347FHIRStatinPreventionTxCVD,86bacb29-41c3-4ea8-8e4b-3e13c075e557
B-01,CMS645FHIRBoneDensityPCADTherapy,878aa680-2642-45b8-b103-5ef96188b5ea
B-01,CMS347FHIRStatinPreventionTxCVD,87b32275-37d7-4adf-afa4-8a4518964de0
B-01,CMS104FHIRSTKDCAntithrombotic,87b7df35-0de4-4c6a-a030-8afac02454f2
B-01,CMS72FHIRSTKAntithromboticDay2,8873f644-9b17-4ee1-9152-8c77c7374bd1
B-01,CMS104FHIRSTKDCAntithrombotic,88c4fed3-bef0-450a-b9ff-d736d4568838
B-01,CMS72FHIRSTKAntithromboticDay2,89275dc4-f4c1-41b5-a215-9c7228933cc0
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,8a407b28-6668-43be-9148-31ed08b8c0c4
B-01,CMS347FHIRStatinPreventionTxCVD,8b0f2e04-8c60-4f6e-adc5-8967a540a18f
B-01,CMS771FHIRUrinarySymptomScoreBPH,8bb45bbf-4685-45ed-ab5d-004f87214748
B-01,CMS347FHIRStatinPreventionTxCVD,8c357499-cb9a-41c9-9060-1bbbefb0fd7e
B-01,CMS645FHIRBoneDensityPCADTherapy,8c41481d-f89e-4113-ba12-df7c53e93d80
B-01,CMS144FHIRHFBetaBlockerForLVSD,8c717fb3-e820-44c6-b4ef-e9a7f46cd85b
B-01,CMS129FHIRProstCaBoneScanUse,8d89307b-7ec1-4262-93cc-e1b4ef76e326
B-01,CMS190FHIRVTEProphylaxisICU,8de031c4-05db-42db-b0e5-902696c6e495
B-01,CMS104FHIRSTKDCAntithrombotic,8e28076e-2fc9-4170-95e9-a4de9e04fd5e
B-01,CMS1264FHIRECATREHQR,8e43bc64-4242-494d-b47f-fdbbd3372bbe
B-01,CMS129FHIRProstCaBoneScanUse,8fabf398-d258-4613-b8d8-12bcbc273dc8
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,8fc3dac2-816b-4ef2-b14c-85264bb3f2c4
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,8ffa77ff-8591-442d-84b1-6c6cb86fd09e
B-01,CMS108FHIRVTEProphylaxis,900f47c2-3615-4ffe-a9e0-3e7e70469ffb
B-01,CMS144FHIRHFBetaBlockerForLVSD,9038ae82-f60c-467a-94b4-76e644e707e3
B-01,CMS1264FHIRECATREHQR,9098f676-4f4e-402c-80e3-331aabb6d414
B-01,CMS0334FHIRPCCesareanBirth,912e076d-3b5d-46cc-b2cb-c78172b295a3
B-01,CMS1264FHIRECATREHQR,91d5385d-09ac-4206-b009-0c7feffc22ff
B-01,CMS645FHIRBoneDensityPCADTherapy,92e567b3-9d68-4c50-9be6-36e0ca7b96f5
B-01,CMS819FHIRHHORAE,93064568-a739-403d-853f-a3150bd8f752
B-01,CMS104FHIRSTKDCAntithrombotic,93459ee6-e397-477e-b7da-250fb75f5974
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,9377a6c4-cb7a-4e87-a8b2-c598a5b0e2df
B-01,CMS72FHIRSTKAntithromboticDay2,93798745-af1c-4eb6-8dc4-446a531c05a4
B-01,CMS347FHIRStatinPreventionTxCVD,93aea3e2-4736-4be0-830f-54c1ef6df6d5
B-01,CMS645FHIRBoneDensityPCADTherapy,959743cc-af58-48ff-afa3-68428e69f0f5
B-01,CMS347FHIRStatinPreventionTxCVD,95fad34f-db86-4e4a-a8a2-42a3b7ac15dc
B-01,CMS72FHIRSTKAntithromboticDay2,96266910-a2b3-4294-9dc5-8a812622b70b
B-01,CMS104FHIRSTKDCAntithrombotic,964f8143-6ff7-4b80-ad76-4dc59de2af37
B-01,CMS108FHIRVTEProphylaxis,96c7b8e3-2c28-4b46-a579-f56d644cf762
B-01,CMS135FHIRACEIorARBorARNIforHF,9709553b-acb2-4267-a57f-ae9d51e82659
B-01,CMS645FHIRBoneDensityPCADTherapy,97b72f42-08ae-4f6e-a7c9-1aa42f33ca90
B-01,CMS149FHIRDementiaCognitiveAssess,980e3550-6c75-4c4d-a64d-0657107e7cec
B-01,CMS72FHIRSTKAntithromboticDay2,9843e92a-751f-4b3c-86b8-50397a64c8fd
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,98561005-400a-4b9d-8902-f04605b6b168
B-01,CMS72FHIRSTKAntithromboticDay2,9915271c-d175-41e1-8550-2f698a2b9dc7
B-01,CMS129FHIRProstCaBoneScanUse,991879e8-a1e3-4014-a71b-7c6bdfbc9748
